id_cliente,idade,sexo,estado_civil,escolaridade,estado,renda_mensal,comprometimento_renda,score_bureau_entrada,segmento,canal_aquisicao,data_cadastro,flag_fraude
2686,40,F,Solteiro,Superior,RS,4300.11,0.373,426,Standard,App,2020-02-06,False
2687,71,F,Casado,Médio,RS,1350.61,0.319,516,Standard,PDV,2021-04-19,False
2688,19,M,Viúvo,Superior,RS,3970.93,0.342,387,Standard,Indicação,2019-04-12,False
2689,52,M,Solteiro,Médio,SP,3198.66,0.194,591,Standard,Web,2021-12-26,False
2690,47,M,Casado,Médio,Outros,5272.96,0.155,641,Plus,App,2020-10-31,False
2691,43,F,Viúvo,Pós-graduação,BA,12534.53,0.203,654,Plus,App,2023-06-26,False
2692,45,M,Casado,Médio,CE,800.0,0.317,585,Standard,Web,2021-06-14,False
2693,27,M,Casado,Superior,SP,7579.14,0.251,691,Plus,App,2019-05-25,False
2694,37,F,Solteiro,Pós-graduação,Outros,7186.58,0.31,664,Plus,App,2018-02-19,False
2695,38,M,Casado,Superior,BA,6898.39,0.157,456,Standard,App,2020-01-11,False
2696,55,F,Divorciado,Médio,MG,2780.28,0.279,540,Standard,Parceiro,2022-12-08,False
2697,52,F,Viúvo,Superior,SP,4994.83,0.447,659,Plus,App,2024-04-01,False
2698,41,F,Solteiro,Fundamental,SP,1710.3,0.32,783,Standard,Web,2020-08-10,False
2699,47,M,Divorciado,Médio,PE,2768.78,0.327,537,Standard,App,2021-06-27,False
2700,50,M,Solteiro,Superior,RJ,10772.0,0.328,748,Premium,App,2020-02-26,False
2701,20,F,Casado,Superior,PR,5446.2,0.219,730,Plus,Parceiro,2024-11-27,False
2702,68,M,Solteiro,Médio,BA,4818.14,0.476,572,Standard,App,2025-12-22,False
2703,68,M,Solteiro,Médio,SC,4479.77,0.323,756,Plus,App,2023-04-19,False
2704,38,M,Casado,Superior,RJ,7677.32,0.301,802,Plus,Indicação,2019-01-28,False
2705,61,M,Casado,Superior,GO,2251.14,0.362,762,Standard,App,2021-01-15,False
2706,40,M,Viúvo,Médio,SP,4893.64,0.393,665,Plus,App,2026-04-18,False
2707,21,F,Solteiro,Superior,PE,4374.52,0.131,925,Plus,App,2020-02-08,False
2708,67,F,Divorciado,Médio,RJ,4004.76,0.287,504,Standard,App,2022-04-04,False
2709,33,M,Casado,Médio,SP,1721.77,0.548,860,Standard,App,2025-08-21,False
2710,38,F,Solteiro,Superior,SP,3041.07,0.479,686,Standard,Parceiro,2023-07-21,False
2711,50,F,Solteiro,Pós-graduação,SC,25520.61,0.267,1000,Private,Parceiro,2021-10-25,False
2712,43,M,Casado,Médio,RS,1735.21,0.367,518,Standard,App,2021-05-09,False
2713,33,F,Divorciado,Médio,SP,4966.29,0.241,719,Plus,App,2025-07-07,False
2714,63,M,Solteiro,Fundamental,SP,1909.8,0.322,764,Standard,Indicação,2020-11-06,False
2715,38,F,Casado,Superior,PR,4457.95,0.225,443,Standard,Indicação,2025-03-03,False
2716,51,M,Casado,Médio,SP,2737.94,0.223,552,Standard,App,2021-01-05,False
2717,55,M,Casado,Médio,SP,1460.93,0.209,259,Standard,Indicação,2023-05-06,False
2718,71,F,Casado,Pós-graduação,BA,9434.89,0.482,630,Plus,App,2025-05-08,False
2719,45,F,Divorciado,Fundamental,SP,1047.51,0.222,440,Standard,App,2021-07-21,False
2720,44,M,Solteiro,Médio,SP,2297.67,0.417,539,Standard,App,2020-06-20,False
2721,70,F,Solteiro,Médio,RJ,4447.18,0.228,1000,Plus,Web,2018-08-23,False
2722,45,F,Solteiro,Superior,MG,6245.39,0.214,857,Plus,App,2024-01-04,False
2723,34,M,Viúvo,Médio,RS,1334.47,0.327,356,Standard,Indicação,2021-11-15,False
2724,20,M,Casado,Médio,SP,4286.04,0.124,671,Plus,App,2020-04-03,False
2725,36,M,Solteiro,Médio,RJ,2790.08,0.36,687,Standard,App,2024-11-13,False
2726,29,F,Divorciado,Superior,RJ,4194.0,0.264,545,Standard,App,2025-05-29,False
2727,35,M,Casado,Superior,RJ,7989.16,0.214,662,Plus,App,2024-12-28,False
2728,48,M,Solteiro,Fundamental,SP,1655.63,0.188,600,Standard,Indicação,2021-10-12,False
2729,47,M,Solteiro,Médio,SP,1563.28,0.517,372,Standard,Indicação,2026-02-13,False
2730,28,M,Divorciado,Superior,RS,13855.09,0.276,563,Standard,App,2024-11-01,False
2731,44,F,Casado,Fundamental,SP,1784.51,0.271,587,Standard,App,2019-03-14,False
2732,43,M,Solteiro,Médio,Outros,2688.35,0.385,588,Standard,App,2026-03-05,False
2733,20,M,Solteiro,Médio,Outros,2286.6,0.179,470,Standard,Indicação,2021-07-18,False
2734,34,M,Solteiro,Médio,RJ,5051.08,0.416,491,Standard,App,2025-05-28,False
2735,59,M,Casado,Médio,PR,2153.68,0.276,555,Standard,Parceiro,2023-05-23,False
2736,19,M,Solteiro,Médio,RS,1293.21,0.114,681,Standard,App,2021-12-27,False
2737,35,M,Solteiro,Médio,SP,1994.28,0.216,555,Standard,App,2020-07-17,False
2738,45,F,Solteiro,Médio,RJ,5435.8,0.149,834,Plus,Indicação,2018-05-05,False
2739,27,M,Viúvo,Superior,Outros,8337.92,0.29,544,Standard,Parceiro,2020-04-26,False
2740,54,M,Casado,Médio,SP,2464.8,0.185,598,Standard,App,2022-06-14,False
2741,58,F,Solteiro,Fundamental,MG,3576.61,0.172,535,Standard,App,2024-09-08,False
2742,37,F,Casado,Superior,RS,7994.22,0.315,720,Plus,App,2018-01-11,False
2743,31,F,Casado,Médio,SP,2450.58,0.285,462,Standard,App,2020-01-04,False
2744,62,F,Divorciado,Superior,MG,5062.16,0.425,872,Plus,Indicação,2022-04-16,False
2745,30,M,Viúvo,Médio,GO,3301.17,0.42,345,Standard,Indicação,2020-05-07,False
2746,26,M,Casado,Superior,SP,3628.45,0.287,825,Standard,App,2019-06-29,False
2747,19,M,Casado,Médio,SP,2806.31,0.34,588,Standard,App,2019-01-08,False
2748,23,M,Solteiro,Médio,SP,3267.01,0.111,658,Standard,Indicação,2021-12-11,False
2749,67,F,Casado,Médio,BA,1204.59,0.364,743,Standard,Indicação,2021-10-01,False
2750,71,F,Casado,Fundamental,MG,1637.43,0.329,681,Standard,Parceiro,2024-08-18,False
2751,49,F,Solteiro,Médio,MG,2406.3,0.394,468,Standard,Indicação,2020-06-28,False
2752,70,F,Casado,Superior,SC,9196.12,0.243,736,Premium,App,2019-06-15,False
2753,58,F,Solteiro,Superior,Outros,2186.93,0.244,829,Standard,Indicação,2023-11-18,False
2754,41,M,Casado,Fundamental,SP,1487.41,0.245,435,Standard,App,2026-04-07,False
2755,58,F,Solteiro,Superior,PE,4322.66,0.452,890,Plus,Indicação,2020-09-11,False
2756,41,M,Solteiro,Superior,RJ,8888.72,0.314,702,Premium,App,2024-09-18,False
2757,72,M,Solteiro,Superior,SP,5381.54,0.1,546,Standard,Parceiro,2023-06-02,False
2758,66,F,Solteiro,Superior,SP,13501.43,0.357,579,Standard,App,2025-04-19,False
2759,66,F,Solteiro,Superior,RJ,7658.8,0.224,602,Plus,App,2020-12-25,True
2760,48,F,Casado,Médio,GO,2280.76,0.41,295,Standard,App,2019-03-05,False
2761,47,M,Casado,Superior,RJ,6200.17,0.345,558,Standard,Parceiro,2019-04-23,False
2762,24,F,Casado,Pós-graduação,RS,7958.63,0.429,600,Plus,Indicação,2023-06-05,False
2763,55,M,Solteiro,Fundamental,SP,2766.23,0.405,424,Standard,App,2024-09-09,False
2764,24,F,Divorciado,Médio,SP,1438.38,0.392,664,Standard,App,2021-02-17,False
2765,48,M,Divorciado,Fundamental,Outros,1192.36,0.416,525,Standard,App,2018-10-02,False
2766,25,M,Casado,Pós-graduação,PE,11930.96,0.378,596,Plus,Indicação,2018-11-04,False
2767,45,M,Casado,Médio,MG,5168.06,0.197,558,Standard,App,2021-10-08,False
2768,62,F,Divorciado,Superior,SP,1828.99,0.143,613,Standard,Indicação,2025-05-22,False
2769,35,F,Casado,Superior,SP,10935.16,0.18,683,Premium,Indicação,2020-11-14,False
2770,52,M,Solteiro,Pós-graduação,Outros,8857.14,0.368,550,Standard,Parceiro,2022-01-03,False
2771,32,M,Casado,Médio,SP,1091.64,0.05,572,Standard,App,2021-07-07,False
2772,35,M,Solteiro,Superior,SP,1226.16,0.278,549,Standard,Parceiro,2025-01-09,False
2773,28,F,Divorciado,Superior,PR,2560.12,0.248,413,Standard,App,2024-04-19,False
2774,27,F,Casado,Fundamental,Outros,1782.35,0.427,523,Standard,Indicação,2019-12-12,False
2775,39,F,Viúvo,Superior,SP,5321.73,0.266,687,Plus,Indicação,2022-05-07,False
2776,25,M,Solteiro,Médio,SC,3842.87,0.236,668,Standard,Web,2024-06-28,False
2777,68,M,Casado,Superior,SP,4178.72,0.438,560,Standard,App,2025-07-14,False
2778,60,F,Casado,Médio,PR,1608.98,0.269,656,Standard,Indicação,2021-09-23,False
2779,30,F,Divorciado,Médio,SP,2277.5,0.25,432,Standard,Indicação,2019-10-06,False
2780,68,M,Divorciado,Fundamental,CE,1830.5,0.221,431,Standard,PDV,2021-08-02,False
2781,38,M,Solteiro,Fundamental,PR,2020.15,0.314,531,Standard,App,2022-03-14,False
2782,48,M,Viúvo,Fundamental,Outros,1213.13,0.24,766,Standard,Indicação,2020-04-19,False
2783,57,M,Viúvo,Superior,MG,8631.96,0.241,668,Plus,App,2026-01-27,False
2784,62,M,Viúvo,Médio,CE,2052.22,0.454,528,Standard,Parceiro,2020-02-08,False
2785,18,F,Casado,Médio,MG,1812.6,0.286,780,Standard,Parceiro,2025-04-18,False
2786,34,M,Divorciado,Superior,MG,4193.57,0.226,552,Standard,Indicação,2020-12-26,False
2787,37,M,Solteiro,Superior,SP,9413.72,0.161,967,Premium,App,2018-01-03,False
2788,51,F,Solteiro,Médio,PE,2620.12,0.304,501,Standard,Indicação,2021-07-09,False
2789,67,M,Solteiro,Pós-graduação,RJ,6712.93,0.213,481,Standard,Indicação,2021-11-26,False
2790,42,M,Casado,Médio,RS,4448.97,0.236,572,Standard,App,2024-10-07,False
2791,44,F,Viúvo,Superior,PR,16056.64,0.178,699,Premium,Parceiro,2021-07-04,False
2792,22,M,Casado,Fundamental,SC,1998.96,0.304,453,Standard,App,2019-02-12,False
2793,47,F,Casado,Superior,MG,10192.67,0.124,1000,Premium,App,2025-06-28,False
2794,45,M,Divorciado,Pós-graduação,RS,15947.96,0.329,778,Private,Indicação,2021-08-14,False
2795,54,M,Casado,Superior,MG,4063.03,0.214,655,Plus,App,2020-04-17,False
2796,66,M,Casado,Médio,RS,2837.54,0.366,511,Standard,Indicação,2025-02-19,False
2797,50,F,Casado,Superior,RJ,2896.42,0.338,495,Standard,App,2019-05-01,False
2798,20,M,Casado,Médio,SC,2527.29,0.292,716,Standard,Indicação,2019-02-22,False
2799,64,F,Casado,Superior,PE,4021.49,0.382,355,Standard,App,2021-06-25,False
2800,45,M,Divorciado,Superior,MG,4496.53,0.467,436,Standard,Indicação,2021-11-20,False
2801,45,F,Casado,Pós-graduação,SP,6529.59,0.432,585,Plus,Indicação,2021-05-16,False
2802,67,M,Casado,Médio,RJ,2425.58,0.123,760,Standard,Indicação,2025-07-08,False
2803,51,M,Casado,Fundamental,PE,2348.8,0.207,517,Standard,App,2020-04-03,False
2804,63,F,Divorciado,Médio,GO,2637.61,0.222,632,Standard,Indicação,2026-04-17,False
2805,68,M,Casado,Fundamental,SP,800.0,0.357,555,Standard,App,2018-03-31,False
2806,46,M,Divorciado,Médio,Outros,1928.15,0.217,746,Standard,App,2019-04-24,False
2807,73,F,Casado,Médio,SP,1309.86,0.213,335,Standard,App,2019-11-03,False
2808,27,F,Solteiro,Superior,GO,6213.83,0.192,719,Plus,App,2019-01-02,False
2809,67,F,Casado,Médio,Outros,3601.24,0.316,557,Standard,Parceiro,2021-01-17,False
2810,66,M,Solteiro,Médio,MG,3183.22,0.356,709,Standard,App,2024-09-18,False
2811,23,M,Solteiro,Fundamental,Outros,1214.2,0.135,441,Standard,Indicação,2024-02-26,False
2812,26,M,Solteiro,Superior,MG,6222.52,0.218,620,Plus,Indicação,2023-03-12,False
2813,20,M,Casado,Superior,RJ,4347.89,0.053,579,Standard,App,2018-02-04,False
2814,33,M,Casado,Fundamental,PE,1018.85,0.05,413,Standard,App,2024-09-20,False
2815,74,M,Casado,Fundamental,SP,2608.44,0.338,394,Standard,App,2020-11-09,False
2816,25,M,Casado,Médio,SP,4214.93,0.318,511,Standard,App,2023-01-11,False
2817,19,M,Solteiro,Médio,SP,4499.95,0.301,614,Plus,App,2022-12-20,False
2818,44,M,Divorciado,Médio,RS,2065.65,0.47,460,Standard,Parceiro,2019-10-11,False
2819,38,M,Viúvo,Médio,PR,5049.56,0.079,556,Standard,Web,2021-05-24,False
2820,53,M,Casado,Pós-graduação,PE,7422.39,0.05,367,Standard,App,2025-06-25,False
2821,52,M,Solteiro,Médio,GO,3882.08,0.145,536,Standard,App,2020-04-03,False
2822,65,F,Divorciado,Superior,CE,4260.1,0.05,736,Plus,Indicação,2022-10-26,False
2823,41,M,Divorciado,Fundamental,PR,1609.29,0.206,660,Standard,Web,2025-11-19,False
2824,44,M,Solteiro,Pós-graduação,GO,2831.21,0.35,563,Standard,Web,2020-09-11,False
2825,19,F,Solteiro,Pós-graduação,SP,8168.91,0.316,674,Plus,Web,2020-10-25,False
2826,73,M,Solteiro,Superior,BA,5756.29,0.403,495,Standard,App,2021-02-09,False
2827,30,M,Casado,Médio,SP,2280.96,0.324,796,Standard,PDV,2024-01-03,False
2828,51,F,Casado,Médio,SP,6737.67,0.232,912,Plus,App,2021-01-18,False
2829,68,F,Solteiro,Superior,SP,3075.65,0.217,602,Standard,App,2021-04-06,False
2830,52,F,Solteiro,Superior,SP,4149.37,0.332,954,Plus,Indicação,2020-01-27,False
2831,53,F,Casado,Médio,Outros,1781.01,0.096,468,Standard,Indicação,2026-04-08,False
2832,27,F,Casado,Médio,RJ,2112.2,0.05,392,Standard,Parceiro,2025-01-20,False
2833,58,M,Casado,Médio,GO,4689.5,0.327,499,Standard,Indicação,2021-10-10,False
2834,28,M,Solteiro,Superior,RJ,11516.31,0.308,649,Plus,Parceiro,2025-12-01,False
2835,57,M,Casado,Superior,PR,3874.25,0.468,912,Standard,App,2022-06-19,False
2836,50,F,Viúvo,Superior,SP,3831.45,0.364,548,Standard,App,2025-11-24,False
2837,45,F,Solteiro,Superior,Outros,3083.87,0.317,458,Standard,Parceiro,2019-08-26,False
2838,59,M,Casado,Médio,SP,5380.4,0.243,480,Standard,App,2020-02-02,False
2839,59,F,Solteiro,Médio,PR,4904.35,0.183,760,Plus,App,2024-12-18,False
2840,29,F,Solteiro,Fundamental,Outros,1707.1,0.246,702,Standard,App,2020-12-18,False
2841,39,M,Divorciado,Superior,SC,2736.55,0.395,506,Standard,Parceiro,2020-09-28,False
2842,45,F,Viúvo,Médio,PE,1456.87,0.336,296,Standard,Web,2023-04-26,False
2843,26,F,Solteiro,Médio,SP,3049.37,0.392,420,Standard,Parceiro,2021-11-29,False
2844,38,M,Solteiro,Médio,RJ,3685.07,0.293,827,Standard,Indicação,2020-08-15,False
2845,20,M,Solteiro,Médio,SP,996.55,0.172,650,Standard,Parceiro,2020-11-11,False
2846,43,M,Casado,Médio,RJ,2384.44,0.419,579,Standard,App,2020-11-29,False
2847,29,M,Solteiro,Médio,SP,6288.78,0.408,879,Plus,Indicação,2019-05-16,False
2848,30,F,Casado,Fundamental,SC,1614.51,0.302,835,Standard,Indicação,2020-02-08,False
2849,64,F,Solteiro,Superior,Outros,11583.33,0.347,676,Plus,Web,2021-06-29,False
2850,26,F,Casado,Médio,PR,3873.44,0.34,586,Standard,App,2023-08-30,False
2851,24,F,Divorciado,Médio,PE,1628.21,0.224,480,Standard,Web,2020-12-16,False
2852,36,F,Solteiro,Médio,MG,2418.83,0.249,531,Standard,Indicação,2020-10-18,False
2853,19,M,Casado,Superior,SP,5157.24,0.171,395,Standard,App,2022-01-02,False
2854,67,F,Divorciado,Médio,BA,1739.09,0.248,354,Standard,App,2019-08-13,False
2855,74,F,Solteiro,Superior,SP,3386.56,0.404,341,Standard,App,2020-10-14,False
2856,63,M,Divorciado,Pós-graduação,RJ,20179.68,0.381,936,Private,Indicação,2020-01-04,False
2857,63,M,Casado,Superior,GO,3373.89,0.347,363,Standard,App,2022-01-07,False
2858,23,F,Casado,Médio,RJ,4801.06,0.395,872,Plus,Parceiro,2019-04-06,False
2859,49,F,Casado,Superior,SP,4421.62,0.236,492,Standard,Indicação,2021-02-02,False
2860,23,F,Solteiro,Médio,SP,2764.33,0.139,818,Standard,Parceiro,2021-10-04,False
2861,35,M,Solteiro,Médio,PR,3708.18,0.261,535,Standard,App,2024-04-25,False
2862,46,F,Casado,Médio,SP,2075.79,0.271,347,Standard,Parceiro,2022-12-09,False
2863,56,M,Casado,Médio,RS,3719.43,0.361,766,Standard,Parceiro,2025-09-10,False
2864,33,F,Divorciado,Fundamental,RJ,800.0,0.341,747,Standard,Indicação,2022-05-17,False
2865,32,F,Casado,Médio,SC,3488.5,0.401,457,Standard,App,2020-08-23,False
2866,64,F,Solteiro,Fundamental,CE,800.0,0.05,505,Standard,PDV,2020-02-12,True
2867,30,NB,Solteiro,Médio,SP,2499.76,0.184,445,Standard,Parceiro,2018-09-18,False
2868,45,M,Viúvo,Médio,SC,4291.95,0.269,576,Standard,Parceiro,2020-04-27,False
2869,34,F,Solteiro,Pós-graduação,SP,12967.41,0.338,712,Premium,App,2019-06-15,False
2870,66,F,Divorciado,Fundamental,SP,940.43,0.531,504,Standard,Parceiro,2020-09-25,False
2871,48,M,Solteiro,Superior,RJ,3064.6,0.163,324,Standard,App,2022-08-30,False
2872,24,M,Solteiro,Médio,SP,1984.33,0.195,484,Standard,App,2022-07-12,False
2873,26,F,Solteiro,Fundamental,Outros,1975.64,0.229,664,Standard,Indicação,2020-07-03,False
2874,73,M,Casado,Médio,SC,1013.75,0.191,525,Standard,App,2021-05-12,False
2875,71,M,Solteiro,Fundamental,GO,1788.14,0.173,517,Standard,App,2020-01-18,False
2876,61,F,Divorciado,Médio,SP,3271.78,0.286,451,Standard,App,2021-05-03,False
2877,22,M,Casado,Médio,BA,2430.51,0.398,485,Standard,App,2021-05-15,False
2878,59,M,Solteiro,Médio,RS,3641.08,0.294,783,Standard,Indicação,2020-06-05,False
2879,55,F,Casado,Médio,SP,3131.4,0.177,420,Standard,App,2020-03-29,False
2880,71,M,Solteiro,Fundamental,SC,1372.95,0.256,659,Standard,App,2026-02-26,False
2881,45,F,Casado,Médio,CE,1063.46,0.155,561,Standard,Indicação,2021-06-28,False
2882,44,M,Divorciado,Fundamental,GO,1924.17,0.398,599,Standard,PDV,2021-08-09,False
2883,54,F,Viúvo,Médio,Outros,1738.6,0.457,460,Standard,App,2018-02-05,False
2884,26,M,Casado,Médio,SP,2096.87,0.089,518,Standard,App,2019-10-23,False
2885,60,F,Solteiro,Médio,CE,3557.94,0.307,583,Standard,PDV,2020-09-04,False
2886,46,F,Casado,Médio,Outros,5687.59,0.187,537,Standard,Web,2025-12-26,False
2887,28,F,Casado,Fundamental,PR,1766.07,0.288,609,Standard,Indicação,2019-10-04,False
2888,64,M,Casado,Pós-graduação,SP,12532.49,0.27,756,Premium,App,2020-06-09,False
2889,33,M,Solteiro,Fundamental,RJ,874.19,0.119,856,Standard,App,2026-04-16,False
2890,66,M,Solteiro,Fundamental,SP,2035.11,0.425,605,Standard,Indicação,2021-03-28,False
2891,33,F,Viúvo,Fundamental,SP,1746.88,0.262,295,Standard,Parceiro,2020-07-04,False
2892,45,F,Divorciado,Pós-graduação,Outros,17564.95,0.224,915,Private,PDV,2021-12-05,False
2893,42,F,Solteiro,Superior,Outros,4197.62,0.294,563,Standard,App,2021-04-22,False
2894,59,M,Viúvo,Superior,GO,4874.07,0.176,882,Plus,App,2025-11-16,False
2895,28,F,Divorciado,Pós-graduação,SP,16130.29,0.258,941,Private,Parceiro,2019-01-12,False
2896,32,M,Solteiro,Fundamental,RS,1719.05,0.06,491,Standard,Parceiro,2023-10-09,False
2897,28,F,Divorciado,Pós-graduação,MG,5456.85,0.05,708,Plus,Indicação,2020-04-30,False
2898,31,F,Viúvo,Médio,MG,10028.55,0.164,579,Standard,App,2023-12-23,False
2899,43,M,Casado,Superior,RJ,3207.37,0.216,580,Standard,Indicação,2024-06-29,False
2900,51,M,Divorciado,Médio,Outros,2710.87,0.069,669,Standard,App,2024-07-06,False
2901,67,M,Solteiro,Médio,SC,3329.97,0.22,737,Standard,App,2024-09-24,False
2902,42,F,Casado,Pós-graduação,PE,10860.15,0.216,797,Premium,App,2022-11-10,False
2903,41,F,Casado,Fundamental,SP,1637.08,0.273,572,Standard,App,2019-07-01,False
2904,27,M,Casado,Pós-graduação,RJ,8661.71,0.354,993,Premium,App,2018-08-28,False
2905,23,M,Solteiro,Médio,RS,2489.68,0.485,520,Standard,App,2020-08-09,False
2906,61,F,Casado,Superior,PR,3148.04,0.331,354,Standard,App,2021-04-20,False
2907,54,F,Divorciado,Pós-graduação,GO,27837.98,0.162,678,Plus,App,2020-06-08,False
2908,48,M,Divorciado,Fundamental,SP,1612.51,0.36,767,Standard,App,2023-03-01,False
2909,43,M,Solteiro,Pós-graduação,SP,12804.0,0.448,685,Premium,Web,2022-11-30,False
2910,47,M,Casado,Médio,GO,2368.59,0.146,592,Standard,Indicação,2026-01-22,False
2911,66,F,Solteiro,Superior,MG,4606.03,0.152,521,Standard,App,2020-11-16,False
2912,28,M,Casado,Fundamental,MG,1433.42,0.109,495,Standard,Indicação,2023-09-17,False
2913,46,F,Solteiro,Médio,GO,1290.07,0.212,447,Standard,App,2023-02-24,False
2914,31,F,Viúvo,Superior,BA,5075.56,0.325,668,Plus,App,2026-04-10,False
2915,23,F,Casado,Médio,BA,2284.43,0.458,555,Standard,App,2023-07-23,False
2916,57,NB,Casado,Médio,SP,5029.81,0.387,663,Plus,Web,2020-05-07,False
2917,58,M,Casado,Médio,RS,1539.21,0.326,608,Standard,App,2018-03-12,False
2918,66,F,Solteiro,Superior,RJ,4121.32,0.285,531,Standard,Parceiro,2026-01-05,False
2919,19,F,Solteiro,Fundamental,RS,1148.63,0.327,351,Standard,Indicação,2022-10-31,True
2920,28,F,Solteiro,Superior,MG,11313.69,0.334,461,Standard,App,2024-01-19,False
2921,50,M,Casado,Pós-graduação,SP,6150.83,0.436,1000,Plus,Parceiro,2023-10-22,False
2922,64,M,Divorciado,Fundamental,SP,2384.37,0.277,777,Standard,App,2023-01-30,False
2923,71,F,Solteiro,Médio,RJ,4548.06,0.311,784,Plus,Indicação,2023-04-12,False
2924,62,M,Casado,Superior,MG,5112.49,0.231,509,Standard,Parceiro,2025-07-10,False
2925,69,F,Solteiro,Fundamental,SP,904.28,0.294,554,Standard,App,2025-05-01,False
2926,64,M,Solteiro,Médio,GO,1415.58,0.249,444,Standard,App,2020-10-12,False
2927,35,M,Casado,Superior,SP,8453.92,0.137,459,Standard,Parceiro,2018-05-23,False
2928,51,F,Divorciado,Médio,MG,1490.81,0.385,477,Standard,App,2018-06-28,False
2929,54,F,Viúvo,Médio,PR,3406.32,0.459,768,Standard,Web,2021-01-31,False
2930,38,F,Casado,Superior,BA,5823.62,0.276,729,Plus,App,2024-05-01,True
2931,68,M,Casado,Médio,RJ,3381.05,0.32,446,Standard,App,2024-06-28,False
2932,61,M,Solteiro,Médio,SP,3544.55,0.383,540,Standard,App,2020-11-22,False
2933,47,M,Solteiro,Médio,SP,1755.55,0.263,668,Standard,App,2020-06-06,False
2934,45,F,Divorciado,Superior,SP,3376.99,0.303,502,Standard,Web,2021-05-09,False
2935,63,M,Casado,Superior,SP,7863.34,0.254,647,Plus,App,2024-04-20,False
2936,30,M,Solteiro,Médio,RS,2044.08,0.214,622,Standard,Indicação,2021-12-09,False
2937,30,M,Solteiro,Médio,MG,800.0,0.343,606,Standard,App,2019-06-24,False
2938,40,F,Solteiro,Fundamental,SP,2489.71,0.342,607,Standard,App,2020-09-14,False
2939,25,F,Casado,Médio,PR,1667.77,0.391,470,Standard,App,2021-07-29,False
2940,44,M,Casado,Fundamental,SP,2273.58,0.28,492,Standard,Indicação,2021-06-30,False
2941,42,F,Viúvo,Pós-graduação,GO,19062.11,0.136,612,Plus,Indicação,2024-04-11,False
2942,46,M,Casado,Médio,MG,2823.57,0.413,357,Standard,App,2025-07-23,False
2943,44,M,Divorciado,Superior,RS,9048.79,0.192,634,Plus,PDV,2019-03-03,False
2944,69,M,Solteiro,Médio,SP,3023.81,0.19,692,Standard,App,2020-01-31,False
2945,33,F,Solteiro,Médio,MG,6192.47,0.216,423,Standard,Parceiro,2020-11-02,False
2946,41,M,Solteiro,Médio,RJ,1646.36,0.071,600,Standard,App,2020-05-28,False
2947,60,M,Solteiro,Médio,Outros,2788.52,0.254,685,Standard,Indicação,2020-11-28,False
2948,34,F,Viúvo,Superior,SP,7700.84,0.354,377,Standard,App,2018-07-07,False
2949,55,F,Divorciado,Pós-graduação,RJ,8637.26,0.228,607,Plus,App,2018-11-01,False
2950,72,F,Solteiro,Superior,SC,9785.07,0.441,889,Premium,Parceiro,2024-05-17,False
